transaction_id,customer_id,age,gender,loyalty_member,product_type,sku,rating,order_status,payment_method,total_price,unit_price,quantity,purchase_date,shipping_type,add-on_total,add_on_1,add_on_2,add_on_3
TRS0406240062,3302,37,Female,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,2024-06-04,Overnight,92.18,Impulse Item,Impulse Item,Accessory
TRS0406240063,14843,35,Female,No,Laptop,LTP123,1,Cancelled,Credit Card,674.32,674.32,1,2024-06-04,Same Day,83.03,Accessory,Extended Warranty,None
TRS0406240064,17290,50,Female,No,Headphones,HDP456,4,Cancelled,Credit Card,2528.26,361.18,7,2024-06-04,Standard,130.62,Impulse Item,Impulse Item,Accessory
TRS0406240065,11646,28,Female,No,Laptop,LTP123,5,Completed,PayPal,2022.96,674.32,3,2024-06-04,Expedited,67.0,Extended Warranty,None,None
TRS0506240001,11455,31,Female,No,Laptop,LTP123,1,Cancelled,PayPal,674.32,674.32,1,2024-06-05,Same Day,61.79,Extended Warranty,None,None
TRS0506240002,8736,42,Male,No,Laptop,SKU1005,3,Cancelled,PayPal,3711.68,463.96,8,2024-06-05,Standard,0.0,None,None,None
TRS0506240003,9603,29,Female,No,Smartphone,SKU1001,5,Cancelled,Credit Card,62.25,20.75,3,2024-06-05,Overnight,51.76,Impulse Item,Impulse Item,None
TRS0506240004,12668,75,Male,Yes,Tablet,TBL345,4,Cancelled,Credit Card,2359.23,786.41,3,2024-06-05,Same Day,36.96,Extended Warranty,None,None
TRS0506240005,14542,79,Female,No,Laptop,LTP123,1,Cancelled,Bank Transfer,674.32,674.32,1,2024-06-05,Expedited,78.9,Extended Warranty,None,None
TRS0506240006,14368,21,Female,No,Smartwatch,SWT567,5,Completed,Bank Transfer,919.0,459.5,2,2024-06-05,Standard,0.0,None,None,None
TRS0506240007,9158,58,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,207.5,20.75,10,2024-06-05,Express,34.91,Impulse Item,Extended Warranty,Extended Warranty
TRS0506240008,16619,47,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,3216.5,459.5,7,2024-06-05,Standard,118.57,Impulse Item,Impulse Item,None
TRS0506240009,12278,24,Female,No,Laptop,LTP123,3,Cancelled,Bank Transfer,2022.96,674.32,3,2024-06-05,Expedited,49.52,Extended Warranty,Impulse Item,None
TRS0506240010,16943,64,Female,No,Laptop,LTP123,2,Completed,Bank Transfer,2697.28,674.32,4,2024-06-05,Standard,114.12,Accessory,Impulse Item,Extended Warranty
TRS0506240011,6147,78,Male,No,Smartwatch,SKU1003,3,Cancelled,PayPal,6758.64,844.83,8,2024-06-05,Overnight,63.69,Accessory,Extended Warranty,Impulse Item
TRS0506240012,5630,62,Male,No,Laptop,SKU1005,3,Completed,Cash,3247.72,463.96,7,2024-06-05,Express,78.2,Accessory,Impulse Item,Accessory
TRS0506240013,15602,73,Female,Yes,Tablet,TBL345,2,Cancelled,Bank Transfer,786.41,786.41,1,2024-06-05,Same Day,0.0,None,None,None
TRS0506240014,16412,35,Male,No,Smartwatch,SWT567,1,Cancelled,Bank Transfer,919.0,459.5,2,2024-06-05,Same Day,93.51,Accessory,None,None
TRS0506240015,1368,71,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,927.92,463.96,2,2024-06-05,Standard,41.43,Accessory,Extended Warranty,None
TRS0506240016,6895,39,Female,Yes,Tablet,SKU1002,3,Cancelled,Debit Card,1729.21,247.03,7,2024-06-05,Standard,43.21,Impulse Item,None,None
TRS0506240017,17419,61,Female,No,Laptop,LTP123,1,Cancelled,Bank Transfer,4045.92,674.32,6,2024-06-05,Same Day,135.59,Extended Warranty,Extended Warranty,Extended Warranty
TRS0506240018,5203,73,Female,No,Smartphone,SKU1001,5,Cancelled,Debit Card,103.75,20.75,5,2024-06-05,Standard,61.79,Accessory,Extended Warranty,None
TRS0506240019,6156,25,Male,No,Laptop,SKU1005,3,Completed,Credit Card,2319.8,463.96,5,2024-06-05,Express,89.38,Extended Warranty,Extended Warranty,Impulse Item
TRS0506240020,17929,25,Male,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,919.0,459.5,2,2024-06-05,Same Day,159.12,Accessory,Accessory,Impulse Item
TRS0506240021,4774,78,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,3379.32,844.83,4,2024-06-05,Standard,0.0,None,None,None
TRS0506240022,17020,70,Female,Yes,Smartphone,SMP234,4,Completed,Bank Transfer,1139.68,1139.68,1,2024-06-05,Same Day,217.39,Impulse Item,Extended Warranty,Extended Warranty
TRS0506240023,18546,74,Male,No,Tablet,TBL345,4,Completed,PayPal,1572.82,786.41,2,2024-06-05,Same Day,0.0,None,None,None
TRS0506240024,11983,58,Female,No,Headphones,HDP456,4,Completed,Bank Transfer,3250.62,361.18,9,2024-06-05,Standard,124.25,Accessory,Accessory,None
TRS0506240025,17303,45,Female,No,Laptop,LTP123,1,Cancelled,Bank Transfer,1348.64,674.32,2,2024-06-05,Expedited,190.94,Impulse Item,Accessory,Impulse Item
TRS0506240026,1916,73,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,62.25,20.75,3,2024-06-05,Express,0.0,None,None,None
TRS0506240027,16237,26,Female,Yes,Tablet,TBL345,1,Completed,Bank Transfer,1572.82,786.41,2,2024-06-05,Standard,0.0,None,None,None
TRS0506240028,4271,52,Female,No,Smartwatch,SKU1003,3,Completed,PayPal,2534.49,844.83,3,2024-06-05,Overnight,31.28,Extended Warranty,Impulse Item,None
TRS0506240029,7304,68,Male,Yes,Smartphone,SKU1004,2,Completed,PayPal,1582.38,791.19,2,2024-06-05,Express,71.6,Impulse Item,Extended Warranty,None
TRS0506240030,19009,65,Female,No,Laptop,LTP123,5,Completed,PayPal,1348.64,674.32,2,2024-06-05,Standard,0.0,None,None,None
TRS0506240031,13740,61,Female,No,Tablet,TBL345,3,Completed,Bank Transfer,5504.87,786.41,7,2024-06-05,Same Day,0.0,None,None,None
TRS0506240032,13658,45,Female,No,Tablet,TBL345,1,Completed,Bank Transfer,5504.87,786.41,7,2024-06-05,Standard,97.47,Impulse Item,None,None
TRS0506240033,11418,74,Male,No,Tablet,TBL345,2,Completed,Bank Transfer,3932.05,786.41,5,2024-06-05,Standard,0.0,None,None,None
TRS0506240034,6588,31,Male,No,Smartphone,SKU1001,5,Cancelled,Debit Card,207.5,20.75,10,2024-06-05,Standard,48.11,Accessory,None,None
TRS0506240035,13312,50,Male,No,Laptop,LTP123,5,Completed,PayPal,5394.56,674.32,8,2024-06-05,Standard,171.45,Impulse Item,Extended Warranty,Accessory
TRS0506240036,15127,74,Male,No,Smartphone,SMP234,1,Completed,Bank Transfer,7977.76,1139.68,7,2024-06-05,Same Day,0.0,None,None,None
TRS0506240037,8336,26,Female,Yes,Smartwatch,SKU1003,3,Completed,PayPal,2534.49,844.83,3,2024-06-05,Express,5.08,Impulse Item,None,None
TRS0506240038,1551,74,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,41.5,20.75,2,2024-06-05,Express,35.04,Accessory,Impulse Item,None
TRS0506240039,15039,72,Male,No,Laptop,LTP123,1,Completed,Credit Card,2697.28,674.32,4,2024-06-05,Expedited,172.57,Accessory,Accessory,None
TRS0506240040,6018,50,Female,Yes,Smartphone,SKU1004,2,Completed,PayPal,791.19,791.19,1,2024-06-05,Express,43.49,Accessory,None,None
TRS0506240041,4330,61,Female,No,Smartphone,SKU1004,2,Cancelled,PayPal,4747.14,791.19,6,2024-06-05,Express,58.43,Impulse Item,Accessory,None
TRS0506240042,11745,65,Female,No,Tablet,TBL345,3,Cancelled,PayPal,7077.69,786.41,9,2024-06-05,Expedited,78.67,Impulse Item,Accessory,None
TRS0506240043,16331,43,Female,No,Smartwatch,SWT567,4,Completed,Credit Card,2297.5,459.5,5,2024-06-05,Same Day,16.36,Extended Warranty,None,None
TRS0506240044,13803,77,Male,No,Tablet,TBL345,1,Completed,Bank Transfer,3932.05,786.41,5,2024-06-05,Standard,27.47,Extended Warranty,None,None
TRS0506240045,15850,31,Male,No,Smartphone,SMP234,1,Cancelled,Credit Card,11396.8,1139.68,10,2024-06-05,Same Day,0.0,None,None,None
TRS0506240046,7649,30,Male,No,Smartphone,SKU1004,2,Completed,PayPal,6329.52,791.19,8,2024-06-05,Express,33.71,Extended Warranty,Accessory,None
TRS0506240047,5573,71,Male,No,Laptop,SKU1005,3,Cancelled,Cash,3711.68,463.96,8,2024-06-05,Overnight,75.93,Extended Warranty,Extended Warranty,Extended Warranty
TRS0506240048,12302,36,Female,No,Headphones,HDP456,2,Completed,Bank Transfer,2528.26,361.18,7,2024-06-05,Standard,173.1,Impulse Item,Impulse Item,Impulse Item
TRS0506240049,16646,66,Male,No,Tablet,TBL345,4,Completed,PayPal,6291.28,786.41,8,2024-06-05,Same Day,42.63,Accessory,None,None
TRS0506240050,13568,39,Male,Yes,Smartphone,SMP234,1,Completed,Credit Card,5698.4,1139.68,5,2024-06-05,Expedited,32.01,Accessory,None,None
TRS0506240051,16079,27,Male,No,Smartwatch,SWT567,1,Completed,PayPal,3216.5,459.5,7,2024-06-05,Same Day,0.0,None,None,None
TRS0506240052,17587,27,Male,No,Tablet,TBL345,4,Completed,Credit Card,7077.69,786.41,9,2024-06-05,Same Day,80.53,Impulse Item,None,None
TRS0506240053,13767,18,Male,No,Tablet,TBL345,4,Completed,Credit Card,7077.69,786.41,9,2024-06-05,Same Day,155.3,Accessory,Extended Warranty,None
TRS0506240054,19179,56,Male,No,Smartphone,SMP234,3,Completed,PayPal,1139.68,1139.68,1,2024-06-05,Standard,53.61,Accessory,Accessory,None
TRS0506240055,11406,24,Female,No,Smartphone,SMP234,5,Completed,PayPal,9117.44,1139.68,8,2024-06-05,Standard,158.8,Accessory,Accessory,Extended Warranty
TRS0506240056,2524,38,Male,No,Smartwatch,SKU1003,3,Completed,Cash,5913.81,844.83,7,2024-06-05,Standard,15.73,Extended Warranty,None,None
TRS0506240057,11704,21,Female,No,Smartphone,SMP234,5,Completed,Credit Card,1139.68,1139.68,1,2024-06-05,Standard,138.89,Extended Warranty,Extended Warranty,Extended Warranty
TRS0506240058,18810,70,Male,Yes,Laptop,LTP123,3,Completed,Bank Transfer,674.32,674.32,1,2024-06-05,Standard,156.53,Extended Warranty,Accessory,Accessory
TRS0506240059,17523,77,Female,No,Laptop,LTP123,5,Cancelled,Bank Transfer,4045.92,674.32,6,2024-06-05,Expedited,48.6,Accessory,None,None
TRS0506240060,13527,30,Male,No,Headphones,HDP456,2,Completed,PayPal,361.18,361.18,1,2024-06-05,Standard,98.23,Accessory,Extended Warranty,None
TRS0506240061,18373,76,Male,Yes,Headphones,HDP456,3,Cancelled,Credit Card,2889.44,361.18,8,2024-06-05,Same Day,0.0,None,None,None
TRS0506240062,7713,20,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,247.03,247.03,1,2024-06-05,Standard,37.19,Extended Warranty,Extended Warranty,None
TRS0506240063,11476,24,Female,No,Tablet,TBL345,4,Completed,PayPal,7077.69,786.41,9,2024-06-05,Expedited,96.6,Impulse Item,Accessory,None
TRS0506240064,3486,64,Male,No,Smartwatch,SKU1003,3,Cancelled,PayPal,2534.49,844.83,3,2024-06-05,Express,0.0,None,None,None
TRS0506240065,1460,19,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,20.75,20.75,1,2024-06-05,Express,56.71,Extended Warranty,Accessory,None
TRS0606240001,18631,68,Male,No,Smartphone,SMP234,2,Completed,PayPal,10257.12,1139.68,9,2024-06-06,Same Day,0.0,None,None,None
TRS0606240002,5488,35,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,2024-06-06,Overnight,0.0,None,None,None
TRS0606240003,16297,64,Female,No,Smartphone,SMP234,4,Completed,Credit Card,10257.12,1139.68,9,2024-06-06,Standard,103.51,Impulse Item,Extended Warranty,Extended Warranty
TRS0606240004,2329,65,Female,No,Smartphone,SKU1001,5,Completed,PayPal,62.25,20.75,3,2024-06-06,Overnight,0.0,None,None,None
TRS0606240005,18595,74,Male,No,Laptop,LTP123,4,Completed,PayPal,4720.24,674.32,7,2024-06-06,Standard,83.75,Accessory,Extended Warranty,None
TRS0606240006,11359,65,Female,No,Smartwatch,SWT567,4,Completed,Bank Transfer,3676.0,459.5,8,2024-06-06,Same Day,55.96,Accessory,None,None
TRS0606240007,5529,78,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,2373.57,791.19,3,2024-06-06,Express,87.4,Impulse Item,Extended Warranty,None
TRS0606240008,8953,70,Male,No,Smartphone,SKU1004,2,Completed,PayPal,3955.95,791.19,5,2024-06-06,Overnight,0.0,None,None,None
TRS0606240009,3013,43,Female,No,Smartphone,SKU1001,5,Completed,Cash,62.25,20.75,3,2024-06-06,Standard,0.0,None,None,None
TRS0606240010,17871,28,Male,No,Headphones,HDP456,5,Completed,Bank Transfer,1083.54,361.18,3,2024-06-06,Same Day,19.29,Impulse Item,None,None
TRS0606240011,14336,25,Female,Yes,Headphones,HDP456,1,Completed,Bank Transfer,1083.54,361.18,3,2024-06-06,Same Day,93.1,Accessory,None,None
TRS0606240012,8627,34,Female,No,Laptop,SKU1005,3,Completed,PayPal,463.96,463.96,1,2024-06-06,Overnight,0.0,None,None,None
TRS0606240013,5768,50,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,741.09,247.03,3,2024-06-06,Overnight,12.9,Extended Warranty,None,None
TRS0606240014,15385,23,Female,No,Laptop,LTP123,5,Completed,PayPal,2022.96,674.32,3,2024-06-06,Expedited,183.9,Extended Warranty,Accessory,Extended Warranty
TRS0606240015,18512,37,Female,No,Laptop,LTP123,2,Cancelled,Credit Card,1348.64,674.32,2,2024-06-06,Standard,0.0,None,None,None
TRS0606240016,19614,18,Male,Yes,Tablet,TBL345,2,Cancelled,Credit Card,3932.05,786.41,5,2024-06-06,Same Day,117.95,Extended Warranty,Accessory,None
TRS0606240017,7435,21,Female,Yes,Laptop,SKU1005,3,Cancelled,Debit Card,4639.6,463.96,10,2024-06-06,Express,97.41,Extended Warranty,Impulse Item,None
TRS0606240018,15479,50,Male,Yes,Smartphone,SMP234,1,Completed,Credit Card,4558.72,1139.68,4,2024-06-06,Expedited,0.0,None,None,None
TRS0606240019,19947,53,Female,No,Tablet,TBL345,4,Completed,Bank Transfer,6291.28,786.41,8,2024-06-06,Same Day,57.45,Extended Warranty,None,None
TRS0606240020,13965,39,Male,No,Headphones,HDP456,5,Cancelled,PayPal,1805.9,361.18,5,2024-06-06,Same Day,0.0,None,None,None
TRS0606240021,1936,53,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,2223.27,247.03,9,2024-06-06,Overnight,48.49,Accessory,Extended Warranty,None
TRS0606240022,12634,25,Female,No,Laptop,LTP123,5,Completed,Bank Transfer,1348.64,674.32,2,2024-06-06,Standard,48.8,Accessory,None,None
TRS0606240023,12986,59,Female,No,Smartphone,SMP234,5,Completed,PayPal,11396.8,1139.68,10,2024-06-06,Expedited,38.98,Accessory,None,None
TRS0606240024,16010,18,Male,Yes,Headphones,HDP456,3,Cancelled,Credit Card,1083.54,361.18,3,2024-06-06,Standard,95.8,Accessory,Impulse Item,None
TRS0606240025,1792,30,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,6329.52,791.19,8,2024-06-06,Overnight,0.0,None,None,None
TRS0606240026,11921,74,Female,No,Laptop,LTP123,4,Cancelled,Bank Transfer,5394.56,674.32,8,2024-06-06,Expedited,0.0,None,None,None
TRS0606240027,18284,63,Male,No,Laptop,LTP123,4,Completed,PayPal,6743.2,674.32,10,2024-06-06,Standard,39.78,Impulse Item,None,None
TRS0606240028,2069,30,Female,No,Laptop,SKU1005,3,Completed,Debit Card,1391.88,463.96,3,2024-06-06,Express,55.81,Accessory,Extended Warranty,None
TRS0606240029,9218,43,Female,No,Smartphone,SKU1001,5,Cancelled,Credit Card,207.5,20.75,10,2024-06-06,Express,33.79,Extended Warranty,Impulse Item,None
TRS0606240030,16894,32,Male,Yes,Headphones,HDP456,5,Completed,Credit Card,3611.8,361.18,10,2024-06-06,Expedited,205.85,Impulse Item,Extended Warranty,Extended Warranty
TRS0606240031,3981,33,Male,No,Smartphone,SKU1004,2,Completed,Cash,7911.9,791.19,10,2024-06-06,Express,36.46,Impulse Item,None,None
TRS0606240032,11473,54,Male,No,Smartwatch,SWT567,1,Completed,PayPal,919.0,459.5,2,2024-06-06,Standard,85.53,Extended Warranty,Impulse Item,None
TRS0606240033,3210,34,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,3955.95,791.19,5,2024-06-06,Standard,71.34,Accessory,Extended Warranty,None
TRS0606240034,2837,21,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,494.06,247.03,2,2024-06-06,Express,65.66,Extended Warranty,Extended Warranty,Accessory
TRS0606240035,11235,35,Female,No,Headphones,HDP456,2,Cancelled,PayPal,3611.8,361.18,10,2024-06-06,Same Day,123.27,Impulse Item,Accessory,None
TRS0606240036,18548,61,Female,No,Laptop,LTP123,1,Cancelled,Bank Transfer,4720.24,674.32,7,2024-06-06,Same Day,187.28,Extended Warranty,Extended Warranty,None
TRS0606240037,19091,77,Male,No,Tablet,TBL345,2,Cancelled,Credit Card,7864.1,786.41,10,2024-06-06,Same Day,96.74,Impulse Item,Accessory,None
TRS0606240038,1798,71,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,5538.33,791.19,7,2024-06-06,Express,61.66,Extended Warranty,Accessory,Impulse Item
TRS0606240039,7371,80,Male,No,Smartphone,SKU1001,5,Completed,PayPal,41.5,20.75,2,2024-06-06,Express,54.94,Impulse Item,Extended Warranty,None
TRS0606240040,11953,80,Female,No,Smartwatch,SWT567,5,Completed,Bank Transfer,4135.5,459.5,9,2024-06-06,Standard,0.0,None,None,None
TRS0606240041,13093,43,Female,No,Smartwatch,SWT567,4,Cancelled,Credit Card,459.5,459.5,1,2024-06-06,Expedited,184.28,Extended Warranty,Impulse Item,Accessory
TRS0606240042,11882,30,Female,No,Smartphone,SMP234,4,Completed,PayPal,2279.36,1139.68,2,2024-06-06,Standard,115.15,Extended Warranty,Impulse Item,None
TRS0606240043,18358,22,Male,Yes,Headphones,HDP456,1,Completed,Bank Transfer,3250.62,361.18,9,2024-06-06,Same Day,0.0,None,None,None
TRS0606240044,3830,66,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Credit Card,5913.81,844.83,7,2024-06-06,Standard,94.83,Extended Warranty,Accessory,Impulse Item
TRS0606240045,14861,34,Female,No,Smartphone,SMP234,4,Completed,PayPal,6838.08,1139.68,6,2024-06-06,Standard,198.63,Extended Warranty,Accessory,Accessory
TRS0606240046,7498,78,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,41.5,20.75,2,2024-06-06,Express,0.0,None,None,None
TRS0606240047,15980,23,Female,No,Smartphone,SMP234,4,Completed,Bank Transfer,4558.72,1139.68,4,2024-06-06,Expedited,0.0,None,None,None
TRS0606240048,19396,31,Female,No,Headphones,HDP456,1,Completed,Bank Transfer,2167.08,361.18,6,2024-06-06,Expedited,178.26,Impulse Item,Impulse Item,None
TRS0606240049,9494,53,Male,No,Tablet,SKU1002,3,Completed,Debit Card,494.06,247.03,2,2024-06-06,Standard,49.18,Impulse Item,Impulse Item,None
TRS0606240050,2320,51,Male,No,Laptop,SKU1005,3,Cancelled,PayPal,3711.68,463.96,8,2024-06-06,Overnight,0.0,None,None,None
TRS0606240051,12228,69,Female,No,Laptop,LTP123,4,Cancelled,PayPal,5394.56,674.32,8,2024-06-06,Same Day,235.23,Accessory,Accessory,Extended Warranty
TRS0606240052,19336,30,Male,No,Headphones,HDP456,5,Completed,Credit Card,1444.72,361.18,4,2024-06-06,Expedited,0.0,None,None,None
TRS0606240053,17610,65,Male,No,Laptop,LTP123,1,Cancelled,PayPal,2022.96,674.32,3,2024-06-06,Standard,0.0,None,None,None
TRS0606240054,19382,78,Male,No,Laptop,LTP123,5,Cancelled,Bank Transfer,6743.2,674.32,10,2024-06-06,Same Day,118.99,Accessory,Impulse Item,None
TRS0606240055,11630,71,Male,No,Laptop,LTP123,3,Completed,Bank Transfer,3371.6,674.32,5,2024-06-06,Standard,164.22,Accessory,Impulse Item,None
TRS0706240001,4295,37,Female,No,Laptop,SKU1005,3,Completed,Credit Card,4639.6,463.96,10,2024-06-07,Standard,85.88,Accessory,Impulse Item,Accessory
TRS0706240002,8301,40,Male,No,Tablet,SKU1002,3,Completed,PayPal,1729.21,247.03,7,2024-06-07,Express,35.93,Extended Warranty,Accessory,None
TRS0706240003,18662,43,Male,No,Laptop,LTP123,3,Completed,Bank Transfer,2697.28,674.32,4,2024-06-07,Standard,0.0,None,None,None
TRS0706240004,3855,54,Female,No,Smartphone,SKU1001,5,Completed,PayPal,124.5,20.75,6,2024-06-07,Overnight,64.54,Accessory,Impulse Item,Extended Warranty
TRS0706240005,12830,51,Male,Yes,Headphones,HDP456,4,Cancelled,PayPal,1444.72,361.18,4,2024-06-07,Same Day,102.21,Accessory,Accessory,None
TRS0706240006,13283,41,Female,Yes,Smartwatch,SWT567,2,Completed,PayPal,1378.5,459.5,3,2024-06-07,Expedited,40.59,Extended Warranty,None,None
TRS0706240007,6619,26,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,4639.6,463.96,10,2024-06-07,Express,76.94,Impulse Item,Impulse Item,Accessory
TRS0706240008,9300,47,Male,No,Tablet,SKU1002,3,Cancelled,Cash,1976.24,247.03,8,2024-06-07,Standard,29.1,Accessory,Accessory,None
TRS0706240009,15042,28,Female,No,Headphones,HDP456,5,Cancelled,Credit Card,2889.44,361.18,8,2024-06-07,Same Day,75.47,Accessory,None,None
TRS0706240010,4336,24,Female,No,Tablet,SKU1002,3,Completed,Debit Card,741.09,247.03,3,2024-06-07,Overnight,52.97,Extended Warranty,Impulse Item,None
TRS0706240011,17537,45,Female,No,Tablet,TBL345,5,Completed,Bank Transfer,1572.82,786.41,2,2024-06-07,Standard,0.0,None,None,None
TRS0706240012,12218,26,Female,No,Smartwatch,SWT567,5,Cancelled,PayPal,2297.5,459.5,5,2024-06-07,Same Day,0.0,None,None,None
TRS0706240013,9428,71,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,1855.84,463.96,4,2024-06-07,Express,0.0,None,None,None
TRS0706240014,1810,73,Female,Yes,Smartphone,SKU1001,5,Cancelled,Credit Card,62.25,20.75,3,2024-06-07,Express,25.72,Extended Warranty,Impulse Item,None
TRS0706240015,13597,28,Female,No,Tablet,TBL345,2,Completed,Credit Card,2359.23,786.41,3,2024-06-07,Standard,50.97,Extended Warranty,None,None
TRS0706240016,16737,62,Female,No,Smartphone,SMP234,1,Completed,Bank Transfer,6838.08,1139.68,6,2024-06-07,Expedited,173.86,Impulse Item,Impulse Item,None
TRS0706240017,6942,56,Female,No,Smartphone,SKU1001,5,Cancelled,Debit Card,83.0,20.75,4,2024-06-07,Standard,46.05,Impulse Item,None,None
TRS0706240018,11617,41,Female,No,Headphones,HDP456,2,Completed,PayPal,722.36,361.18,2,2024-06-07,Standard,0.0,None,None,None
TRS0706240019,5242,49,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,5068.98,844.83,6,2024-06-07,Standard,47.2,Extended Warranty,None,None
TRS0706240020,15125,60,Male,No,Headphones,HDP456,1,Completed,PayPal,722.36,361.18,2,2024-06-07,Expedited,0.0,None,None,None
TRS0706240021,19828,43,Female,No,Smartphone,SMP234,4,Completed,Bank Transfer,6838.08,1139.68,6,2024-06-07,Same Day,0.0,None,None,None
TRS0706240022,17274,24,Male,No,Tablet,TBL345,5,Cancelled,Credit Card,2359.23,786.41,3,2024-06-07,Standard,163.58,Accessory,Impulse Item,Extended Warranty
TRS0706240023,18853,59,Male,No,Laptop,LTP123,5,Completed,Bank Transfer,5394.56,674.32,8,2024-06-07,Standard,105.93,Accessory,Impulse Item,Accessory
TRS0706240024,18011,71,Male,Yes,Smartphone,SMP234,5,Completed,PayPal,6838.08,1139.68,6,2024-06-07,Same Day,81.87,Extended Warranty,None,None
TRS0706240025,1488,26,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,3164.76,791.19,4,2024-06-07,Overnight,48.23,Accessory,None,None
TRS0706240026,4594,65,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,41.5,20.75,2,2024-06-07,Express,63.53,Accessory,Accessory,Extended Warranty
